1	0	1	0	1	0	0	0	1	1	68.87	0.073	0.003	0.107	0.006	0.812	5
0	0	0	0	0	0	0	1	0	1	63.75	0.116	0	0.881	0	0.003	3
1	1	1	0	1	0	0	1	1	0	51.53	0.01	0.137	0.001	0.068	0.784	5
0	0	0	0	0	0	1	1	0	1	.	0.766	0	0.227	0.001	0.006	1
1	1	1	1	1	1	1	1	1	0	78.1	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	0	1	0	59.63	0.001	0.858	0	0.01	0.13	2
1	1	1	1	1	0	0	0	0	1	56.86	0	0.001	0.005	0	0.995	5
1	0	1	1	1	1	1	1	1	1	40.28	0.035	0.936	0	0.01	0.019	2
1	1	1	0	0	1	1	1	1	0	.	0.004	0.027	0	0.964	0.004	4
1	1	1	0	0	0	1	1	1	0	66.92	0.008	0.013	0	0.922	0.057	4
0	1	1	0	0	0	0	0	0	0	.	0.004	0	0.721	0.001	0.274	3
1	1	1	1	1	1	1	0	0	1	58.54	0.001	0.163	0	0.004	0.831	5
1	1	1	0	0	1	0	1	1	1	59.32	0.011	0.025	0	0.923	0.041	4
0	1	0	0	1	1	1	1	0	1	.	0.824	0.021	0.007	0.019	0.128	1
1	1	1	1	1	1	1	1	1	1	63.99	0	0.986	0	0.006	0.008	2
0	0	0	1	0	1	1	1	1	1	72.03	0.995	0.001	0	0.003	0.001	1
1	0	1	0	0	1	1	1	1	1	64.18	0.179	0.012	0	0.804	0.005	4
1	1	1	0	0	1	0	1	1	0	.	0.011	0.025	0	0.923	0.041	4
1	1	1	0	0	0	1	1	1	0	40.35	0.008	0.013	0	0.922	0.057	4
0	1	0	0	0	0	1	1	0	0	.	0.571	0	0.225	0.037	0.168	1
1	1	1	1	1	1	1	0	0	1	63.77	0.001	0.163	0	0.004	0.831	5
1	1	1	0	0	1	1	1	1	0	58.65	0.004	0.027	0	0.964	0.004	4
1	1	1	0	0	1	1	1	1	0	.	0.004	0.027	0	0.964	0.004	4
0	0	0	0	0	0	1	1	1	1	.	0.988	0	0.007	0.004	0.001	1
0	1	1	0	1	0	0	1	0	1	62.93	0.022	0.001	0.068	0.001	0.908	5
1	0	1	0	1	0	1	0	0	0	.	0.047	0.001	0.106	0.004	0.842	5
0	0	0	0	0	1	0	1	1	0	68.26	0.99	0	0.007	0.003	0.001	1
1	0	0	0	0	1	0	1	1	0	41.1	0.862	0.001	0.004	0.126	0.007	1
0	1	1	0	1	0	1	1	0	0	47.48	0.078	0.014	0.009	0.01	0.889	5
0	1	1	0	1	0	0	1	0	0	50.19	0.022	0.001	0.068	0.001	0.908	5
0	1	1	0	0	1	1	0	1	1	56.26	0.265	0.012	0.001	0.601	0.121	4
1	1	1	0	0	1	1	0	1	1	79.07	0.008	0.013	0	0.938	0.041	4
1	1	1	0	0	1	0	0	1	1	.	0.015	0.009	0.002	0.683	0.291	4
1	1	0	1	0	1	0	1	0	0	34.76	0.078	0.015	0.016	0.074	0.817	5
1	1	0	0	0	1	0	1	0	1	60.65	0.176	0.002	0.045	0.45	0.328	4
1	0	0	1	1	1	0	1	1	0	.	0.67	0.21	0.002	0.006	0.112	1
0	0	0	0	0	0	0	0	0	0	62.23	0.004	0	0.996	0	0.001	3
1	1	1	1	1	1	1	0	1	1	64.75	0.001	0.858	0	0.01	0.13	2
0	0	0	0	1	1	1	1	1	1	75.75	0.996	0.002	0	0.001	0.001	1
1	1	1	1	1	1	1	1	1	1	74.12	0	0.986	0	0.006	0.008	2
1	0	1	0	0	1	1	0	1	1	36.64	0.28	0.005	0.001	0.675	0.039	4
1	1	1	1	1	1	1	1	1	1	71.32	0	0.986	0	0.006	0.008	2
1	1	1	1	1	0	1	1	0	0	66.53	0.001	0.126	0	0.003	0.87	5
1	1	1	1	1	1	1	1	1	1	.	0	0.986	0	0.006	0.008	2
1	1	1	0	0	0	1	1	0	0	.	0.013	0.003	0.002	0.492	0.49	4
1	1	1	0	0	0	1	1	1	1	66.86	0.008	0.013	0	0.922	0.057	4
0	0	1	0	1	0	0	0	0	1	.	0.012	0	0.924	0	0.065	3
0	0	0	0	1	0	1	0	0	0	52.26	0.127	0	0.855	0	0.017	3
1	1	0	1	1	1	1	1	0	1	73.32	0.038	0.556	0	0.018	0.388	2
1	1	1	1	1	1	1	1	1	0	.	0	0.986	0	0.006	0.008	2
0	0	1	0	1	0	0	1	0	1	61.91	0.228	0	0.524	0	0.248	3
1	1	1	1	1	1	1	1	1	0	58.42	0	0.986	0	0.006	0.008	2
0	0	1	0	1	1	0	1	1	1	42.58	0.95	0.015	0.002	0.005	0.028	1
0	1	1	1	1	0	1	1	0	1	.	0.015	0.041	0.001	0.001	0.942	5
0	0	1	1	1	0	0	0	0	1	.	0.01	0	0.669	0	0.321	3
1	1	1	1	1	1	1	1	1	1	63.4	0	0.986	0	0.006	0.008	2
0	1	1	0	0	1	1	1	1	0	80.43	0.182	0.03	0	0.771	0.016	4
0	0	0	1	1	1	1	1	1	1	53.97	0.973	0.023	0	0	0.004	1
0	0	0	0	0	0	0	0	0	1	.	0.004	0	0.996	0	0.001	3
1	1	1	1	1	1	1	1	1	1	74.01	0	0.986	0	0.006	0.008	2
0	1	1	1	1	0	.	0	1	0	43.79	0.009	0.031	0.007	0.001	0.952	5
1	1	1	1	1	1	1	1	1	1	68.31	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	0	1	0	54.61	0.001	0.858	0	0.01	0.13	2
1	1	1	1	1	1	1	1	1	0	78.01	0	0.986	0	0.006	0.008	2
0	1	1	1	0	1	0	1	1	0	55.19	0.235	0.205	0.001	0.135	0.424	5
0	0	1	0	0	1	0	1	1	0	61.89	0.958	0.001	0.003	0.03	0.008	1
0	0	0	0	0	0	0	1	0	0	61.66	0.116	0	0.881	0	0.003	3
1	1	0	0	0	1	1	1	1	0	.	0.048	0.01	0	0.938	0.004	4
1	1	0	0	0	1	0	1	1	1	37.35	0.115	0.009	0.001	0.838	0.038	4
1	1	1	1	1	0	0	1	1	1	72.22	0.001	0.319	0	0.004	0.676	5
1	1	1	0	0	1	1	1	1	1	.	0.004	0.027	0	0.964	0.004	4
1	1	1	1	1	1	1	1	1	0	37.77	0	0.986	0	0.006	0.008	2
0	1	1	1	1	0	0	0	0	0	76.84	0.001	0	0.068	0	0.931	5
1	0	0	1	0	1	1	1	1	1	.	0.837	0.029	0	0.122	0.011	1
1	1	1	1	0	1	1	1	1	1	74.33	0.005	0.516	0	0.447	0.031	2
1	1	1	1	1	1	1	1	1	1	84.94	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	0	1	1	39.66	0.001	0.858	0	0.01	0.13	2
1	1	1	1	1	1	1	1	1	0	.	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	1	70.41	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	1	68.34	0	0.986	0	0.006	0.008	2
0	1	0	0	1	0	1	0	0	1	48.33	0.066	0	0.592	0	0.341	3
0	0	0	0	0	0	0	0	0	0	29.29	0.004	0	0.996	0	0.001	3
1	0	1	0	0	0	1	0	0	0	37.79	0.1	0	0.34	0.042	0.518	5
1	1	1	0	0	1	0	0	1	0	.	0.015	0.009	0.002	0.683	0.291	4
1	1	1	0	0	1	1	1	1	0	.	0.004	0.027	0	0.964	0.004	4
1	0	1	0	1	1	1	1	1	1	54.29	0.274	0.48	0	0.22	0.026	2
0	1	1	1	1	1	1	1	1	1	58.33	0.015	0.956	0	0.004	0.025	2
0	1	1	1	1	1	0	1	0	0	.	0.025	0.097	0.002	0.001	0.876	5
0	0	1	0	1	1	1	1	1	0	56.1	0.935	0.043	0	0.014	0.008	1
0	0	0	0	0	1	1	1	0	1	.	0.986	0	0.01	0.003	0.001	1
1	1	1	0	0	1	1	1	1	0	44.83	0.004	0.027	0	0.964	0.004	4
0	0	.	0	1	1	0	0	0	1	66.85	0.165	0	0.771	0	0.064	3
0	0	0	0	0	1	0	0	1	0	50.8	0.81	0	0.186	0.001	0.003	1
1	1	1	0	.	.	1	1	1	1	64.88	0.005	0.365	0	0.604	0.026	4
1	1	0	1	1	1	1	1	1	1	68.05	0.011	0.954	0	0.015	0.02	2
0	0	0	0	0	0	0	0	0	0	38.04	0.004	0	0.996	0	0.001	3
0	1	1	1	1	1	1	1	1	0	.	0.015	0.956	0	0.004	0.025	2
1	1	1	1	1	1	1	0	1	1	66.99	0.001	0.858	0	0.01	0.13	2
1	1	1	1	1	1	1	1	1	0	60.91	0	0.986	0	0.006	0.008	2
1	1	1	1	0	1	0	1	0	0	56.09	0.007	0.042	0.001	0.079	0.871	5
1	1	1	1	0	1	1	1	1	0	64.17	0.005	0.516	0	0.447	0.031	2
1	1	1	1	1	1	0	0	1	0	43.5	0.002	0.389	0	0.005	0.604	5
0	0	0	1	0	1	0	1	1	1	.	0.989	0	0.005	0.001	0.004	1
1	1	1	1	1	1	1	1	1	1	63.07	0	0.986	0	0.006	0.008	2
1	1	0	0	1	0	0	1	0	0	28.65	0.021	0.002	0.102	0.005	0.871	5
1	1	1	1	1	1	0	1	1	0	.	0.001	0.918	0	0.006	0.075	2
0	1	1	0	1	0	1	0	0	0	43.94	0.016	0.001	0.064	0.001	0.918	5
1	1	1	1	1	1	1	1	1	0	55.29	0	0.986	0	0.006	0.008	2
0	0	0	0	0	.	1	1	1	0	47.35	0.991	0	0.002	0.007	0	1
1	1	1	0	1	1	0	1	1	1	54.77	0.012	0.67	0	0.171	0.148	2
0	0	1	0	0	1	1	1	1	1	54.78	0.918	0.002	0	0.078	0.002	1
1	1	1	1	1	0	1	1	1	1	80.21	0.001	0.819	0	0.009	0.17	2
0	1	1	1	1	0	.	.	0	0	50.83	0.005	0.009	0.028	0	0.958	5
0	0	0	0	0	1	0	1	1	0	.	0.99	0	0.007	0.003	0.001	1
0	0	1	0	1	0	1	0	0	0	38.09	0.178	0	0.547	0	0.275	3
0	0	0	0	0	0	0	1	1	0	35.86	0.834	0	0.161	0.001	0.004	1
1	1	1	1	1	0	1	0	1	0	67.13	0.001	0.201	0	0.005	0.793	5
1	1	.	1	1	1	1	1	1	1	59.36	0.001	0.984	0	0.006	0.008	2
0	0	1	1	0	0	0	0	0	1	63.08	0.009	0	0.907	0	0.083	3
0	1	0	1	1	1	1	1	1	1	.	0.296	0.652	0	0.007	0.045	2
0	0	0	1	1	0	0	0	0	0	34.75	0.007	0	0.974	0	0.019	3
0	0	0	0	0	0	0	1	0	1	34.54	0.116	0	0.881	0	0.003	3
1	1	1	1	1	1	1	1	1	1	.	0	0.986	0	0.006	0.008	2
1	1	1	1	1	0	0	0	0	0	49.55	0	0.001	0.005	0	0.995	5
0	0	1	1	1	0	0	0	0	0	82.33	0.01	0	0.669	0	0.321	3
0	0	0	1	0	1	1	0	1	1	62.16	0.985	0	0.007	0.001	0.006	1
1	1	1	1	1	1	0	1	1	0	46.36	0.001	0.918	0	0.006	0.075	2
1	1	1	1	0	0	1	1	0	1	.	0.004	0.017	0	0.061	0.917	5
0	1	1	0	0	0	1	1	1	0	70.72	0.271	0.011	0.001	0.559	0.158	4
0	0	1	0	1	1	0	0	1	1	44.35	0.816	0.004	0.056	0.002	0.122	1
0	1	1	0	0	1	1	1	1	0	.	0.182	0.03	0	0.771	0.016	4
1	1	1	1	1	0	1	1	1	0	43.18	0.001	0.819	0	0.009	0.17	2
0	1	1	0	1	1	1	1	1	1	49.77	0.157	0.676	0	0.118	0.048	2
1	1	1	1	1	1	1	0	1	1	.	0.001	0.858	0	0.01	0.13	2
1	0	1	1	1	1	1	1	1	0	46.18	0.035	0.936	0	0.01	0.019	2
1	1	1	0	1	1	0	0	1	0	54.83	0.011	0.173	0.001	0.088	0.726	5
0	1	1	1	1	0	0	1	1	0	.	0.021	0.121	0.001	0.001	0.855	5
0	1	0	0	1	1	0	0	0	1	70.74	0.085	0	0.673	0	0.241	3
0	0	1	0	1	1	1	1	1	0	.	0.935	0.043	0	0.014	0.008	1
1	1	1	1	1	0	0	1	1	1	69.74	0.001	0.319	0	0.004	0.676	5
0	0	0	0	0	0	0	0	0	0	71.99	0.004	0	0.996	0	0.001	3
1	1	1	1	1	1	1	1	1	0	.	0	0.986	0	0.006	0.008	2
1	0	1	1	1	0	1	0	0	1	73.46	0.01	0.003	0.018	0	0.969	5
1	1	0	0	1	0	0	0	0	1	55.95	0.003	0	0.44	0	0.557	5
1	0	1	0	0	0	0	1	0	1	.	0.134	0	0.34	0.038	0.487	5
1	1	1	1	0	1	1	1	1	0	42.28	0.005	0.516	0	0.447	0.031	2
1	1	1	1	1	1	1	1	1	1	69.71	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	1	57.1	0	0.986	0	0.006	0.008	2
0	1	1	1	1	1	0	0	1	1	37	0.026	0.158	0.002	0.001	0.813	5
1	1	1	0	1	0	1	1	1	1	47.24	0.012	0.486	0	0.23	0.272	2
1	1	1	1	1	1	1	1	1	0	59.9	0	0.986	0	0.006	0.008	2
1	1	1	0	0	1	1	1	1	1	.	0.004	0.027	0	0.964	0.004	4
1	1	1	1	1	1	1	1	1	0	64.92	0	0.986	0	0.006	0.008	2
0	0	1	1	1	1	.	1	0	1	.	0.625	0.059	0.014	0.001	0.302	1
1	1	1	1	1	1	1	1	1	1	62.78	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	80.91	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	45.47	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	61.53	0	0.986	0	0.006	0.008	2
0	1	0	0	0	0	0	1	0	0	32.15	0.082	0	0.83	0.002	0.086	3
0	1	1	0	1	1	1	1	0	0	56.6	0.265	0.195	0.001	0.071	0.468	5
1	1	1	0	0	1	1	1	1	1	49.24	0.004	0.027	0	0.964	0.004	4
1	1	1	1	1	1	1	1	1	1	68.43	0	0.986	0	0.006	0.008	2
0	0	1	0	1	1	0	0	0	0	.	0.218	0	0.595	0	0.187	3
1	1	1	1	1	1	1	1	1	1	.	0	0.986	0	0.006	0.008	2
1	1	1	0	0	1	1	1	1	0	44.7	0.004	0.027	0	0.964	0.004	4
1	0	0	1	1	.	1	1	1	1	51.17	0.533	0.399	0	0.012	0.055	1
1	1	1	1	0	1	1	1	1	0	55.53	0.005	0.516	0	0.447	0.031	2
0	0	1	0	0	1	1	1	0	1	66.38	0.954	0	0.004	0.029	0.013	1
0	0	1	1	1	0	1	1	1	0	.	0.678	0.117	0.001	0.002	0.202	1
1	1	0	1	1	1	1	1	1	0	67.24	0.011	0.954	0	0.015	0.02	2
1	1	1	0	0	1	1	1	1	0	.	0.004	0.027	0	0.964	0.004	4
1	1	1	1	0	0	0	0	0	1	.	0	0	0.024	0.001	0.975	5
0	1	1	0	1	1	1	1	1	0	39.17	0.157	0.676	0	0.118	0.048	2
1	1	0	0	1	1	1	1	1	1	63.61	0.096	0.536	0	0.338	0.03	2
1	0	0	0	0	0	0	1	1	0	34.75	0.789	0	0.111	0.056	0.044	1
1	1	1	1	1	0	0	0	1	0	51.5	0	0.024	0.001	0.001	0.974	5
1	0	0	0	0	0	0	0	0	0	38.17	0.005	0	0.986	0	0.008	3
1	1	1	1	1	1	1	1	1	0	.	0	0.986	0	0.006	0.008	2
0	0	0	0	0	0	0	0	0	0	55.13	0.004	0	0.996	0	0.001	3
1	0	0	0	0	0	1	0	1	0	54.49	0.729	0	0.137	0.075	0.058	1
0	0	0	0	0	1	0	1	1	0	65.09	0.99	0	0.007	0.003	0.001	1
1	0	1	1	1	0	1	1	0	1	76.24	0.046	0.052	0.002	0.002	0.898	5
1	1	1	1	1	1	1	1	1	0	86.37	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	1	66.72	0	0.986	0	0.006	0.008	2
0	0	0	0	1	1	0	1	1	0	42.38	0.992	0.001	0.004	0	0.003	1
1	0	0	1	1	1	0	0	1	1	52.12	0.493	0.041	0.044	0.003	0.419	1
0	0	0	0	0	1	1	1	1	1	42.11	0.992	0	0	0.007	0	1
1	1	1	1	1	1	1	1	1	1	58.55	0	0.986	0	0.006	0.008	2
0	0	0	0	0	0	0	0	0	0	62.99	0.004	0	0.996	0	0.001	3
0	1	0	0	1	0	0	0	0	0	68.44	0.004	0	0.922	0	0.074	3
1	0	1	0	1	1	1	1	1	0	80.73	0.274	0.48	0	0.22	0.026	2
1	1	1	1	1	1	1	1	1	1	61.99	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	0	1	1	1	57.82	0.001	0.918	0	0.006	0.075	2
1	1	1	1	1	1	1	1	0	0	.	0.002	0.78	0	0.009	0.208	2
1	1	1	0	0	1	1	1	1	0	37.71	0.004	0.027	0	0.964	0.004	4
.	1	1	0	0	1	1	1	1	1	32.96	0.021	0.027	0	0.946	0.006	4
1	1	1	0	1	1	1	1	1	0	.	0.005	0.788	0	0.191	0.017	2
1	1	1	0	1	0	1	1	1	1	.	0.012	0.486	0	0.23	0.272	2
0	0	1	0	0	1	1	0	1	0	44	0.941	0	0.004	0.043	0.011	1
1	1	1	1	0	0	0	1	0	0	67.33	0.001	0.002	0.004	0.007	0.987	5
1	1	1	1	1	1	1	1	1	0	72.39	0	0.986	0	0.006	0.008	2
1	1	1	0	1	1	1	1	1	1	.	0.005	0.788	0	0.191	0.017	2
1	1	1	1	1	1	1	1	1	0	90.18	0	0.986	0	0.006	0.008	2
1	1	1	1	0	1	1	1	1	1	49.78	0.005	0.516	0	0.447	0.031	2
1	1	1	0	0	1	1	1	1	0	43.16	0.004	0.027	0	0.964	0.004	4
1	0	0	1	0	1	1	0	0	0	.	0.611	0.001	0.128	0.017	0.243	1
1	1	1	1	1	1	1	1	1	1	60.65	0	0.986	0	0.006	0.008	2
0	1	0	1	1	1	0	0	1	0	59.04	0.24	0.05	0.039	0.001	0.67	5
1	1	1	1	1	1	1	1	1	0	65.41	0	0.986	0	0.006	0.008	2
1	0	1	0	1	1	1	0	1	1	42.07	0.42	0.197	0.001	0.181	0.202	1
1	1	1	1	1	1	1	1	1	1	59.45	0	0.986	0	0.006	0.008	2
1	1	1	0	0	1	1	1	1	1	51.86	0.004	0.027	0	0.964	0.004	4
1	1	1	1	1	1	1	1	0	0	56.46	0.002	0.78	0	0.009	0.208	2
0	0	0	1	1	0	0	0	0	0	51.49	0.007	0	0.974	0	0.019	3
1	1	1	.	0	0	0	0	0	0	39.26	0.001	0	0.061	0.003	0.935	5
1	0	1	0	0	1	1	1	1	0	36.26	0.179	0.012	0	0.804	0.005	4
1	1	1	1	1	1	1	1	1	0	71.13	0	0.986	0	0.006	0.008	2
1	1	1	0	0	1	1	1	1	0	.	0.004	0.027	0	0.964	0.004	4
0	1	1	1	1	1	1	1	0	0	74.34	0.045	0.504	0	0.004	0.447	2
0	0	0	0	1	1	0	1	1	0	53.15	0.992	0.001	0.004	0	0.003	1
1	1	1	0	0	1	1	1	1	1	43.89	0.004	0.027	0	0.964	0.004	4
1	1	1	1	1	1	1	1	1	1	72.92	0	0.986	0	0.006	0.008	2
0	0	0	0	0	0	0	0	0	1	.	0.004	0	0.996	0	0.001	3
1	1	1	1	1	1	1	1	1	0	84.63	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	1	57.42	0	0.986	0	0.006	0.008	2
1	0	1	0	0	1	0	1	1	0	26.6	0.359	0.008	0.001	0.596	0.035	4
1	1	1	1	1	0	1	1	1	0	51.34	0.001	0.819	0	0.009	0.17	2
1	1	1	1	1	1	1	1	1	0	67.37	0	0.986	0	0.006	0.008	2
1	0	1	0	0	0	1	0	0	1	70.04	0.1	0	0.34	0.042	0.518	5
0	0	0	0	0	0	0	0	0	1	29.84	0.004	0	0.996	0	0.001	3
1	1	1	0	0	1	1	1	1	0	52.78	0.004	0.027	0	0.964	0.004	4
0	0	0	0	0	0	0	0	0	1	.	0.004	0	0.996	0	0.001	3
0	0	0	1	1	0	0	0	0	0	72.91	0.007	0	0.974	0	0.019	3
0	0	1	0	0	1	1	1	1	1	64.69	0.918	0.002	0	0.078	0.002	1
1	1	0	1	1	0	1	1	1	0	.	0.029	0.617	0	0.019	0.334	2
1	1	1	1	1	1	1	1	1	1	.	0	0.986	0	0.006	0.008	2
1	1	1	0	1	1	1	1	1	0	51.78	0.005	0.788	0	0.191	0.017	2
1	1	1	0	0	1	0	0	0	0	43.65	0.008	0.001	0.031	0.121	0.839	5
0	0	1	0	1	1	0	1	1	1	38.43	0.95	0.015	0.002	0.005	0.028	1
1	1	1	0	0	1	1	1	1	0	78.33	0.004	0.027	0	0.964	0.004	4
0	0	0	1	0	1	0	1	1	1	59.61	0.989	0	0.005	0.001	0.004	1
0	1	1	0	1	0	0	1	1	0	73.92	0.115	0.043	0.009	0.016	0.818	5
1	1	1	1	1	1	1	1	1	0	73.72	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	91.57	0	0.986	0	0.006	0.008	2
1	0	0	0	0	0	0	0	1	0	60.45	0.162	0	0.786	0.006	0.046	3
1	1	1	0	1	1	1	1	1	0	76.41	0.005	0.788	0	0.191	0.017	2
0	0	1	0	1	1	0	1	1	1	57.31	0.95	0.015	0.002	0.005	0.028	1
1	1	1	1	1	1	1	1	0	1	78.71	0.002	0.78	0	0.009	0.208	2
0	0	1	0	0	0	1	0	0	0	44.08	0.163	0	0.762	0.001	0.073	3
1	1	1	1	1	1	1	1	1	1	84.05	0	0.986	0	0.006	0.008	2
0	1	1	1	1	0	0	0	0	0	45.95	0.001	0	0.068	0	0.931	5
1	1	1	1	1	1	1	1	1	0	71.62	0	0.986	0	0.006	0.008	2
0	0	1	1	0	1	0	0	1	1	50.91	0.747	0.002	0.064	0.005	0.183	1
1	1	1	0	1	1	1	0	1	1	52.69	0.012	0.522	0	0.253	0.214	2
0	0	1	0	0	1	1	1	1	1	63.7	0.918	0.002	0	0.078	0.002	1
0	0	1	0	1	1	0	1	0	1	45.32	0.799	0.002	0.063	0.002	0.134	1
1	1	1	0	1	1	1	1	1	1	54.32	0.005	0.788	0	0.191	0.017	2
1	1	1	0	0	1	1	1	0	0	.	0.011	0.012	0	0.908	0.068	4
1	0	1	1	1	1	1	1	1	0	61.75	0.035	0.936	0	0.01	0.019	2
0	0	0	.	1	1	0	0	0	0	45.32	0.147	0	0.827	0	0.027	3
1	1	1	1	1	1	1	1	1	0	.	0	0.986	0	0.006	0.008	2
0	0	1	0	0	0	1	1	.	1	.	0.908	0	0.031	0.032	0.029	1
0	0	0	0	0	1	1	1	1	1	40.47	0.992	0	0	0.007	0	1
1	1	1	0	1	1	0	1	1	0	71.6	0.012	0.67	0	0.171	0.148	2
0	1	1	1	0	1	1	1	1	1	72.32	0.18	0.448	0	0.281	0.091	2
1	1	0	1	0	1	1	1	1	0	66.7	0.083	0.268	0	0.606	0.043	4
1	1	1	0	1	1	1	1	1	1	63.33	0.005	0.788	0	0.191	0.017	2
1	1	1	1	1	1	1	1	1	1	75.07	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	76.56	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	.	0	0.986	0	0.006	0.008	2
1	1	1	0	0	1	1	1	1	0	50.79	0.004	0.027	0	0.964	0.004	4
0	1	1	1	1	1	1	1	1	1	48	0.015	0.956	0	0.004	0.025	2
0	1	1	.	1	0	1	0	0	1	.	0.007	0.002	0.027	0	0.964	5
1	1	1	1	1	1	0	1	1	1	72.7	0.001	0.918	0	0.006	0.075	2
1	1	0	.	1	1	1	1	1	0	61.55	0.029	0.865	0	0.083	0.022	2
1	1	1	1	1	0	1	1	1	1	55.52	0.001	0.819	0	0.009	0.17	2
1	0	0	0	1	0	0	1	0	1	52.96	0.174	0	0.634	0.001	0.191	3
0	1	1	1	1	1	0	1	1	0	47.59	0.033	0.758	0	0.003	0.205	2
1	1	1	0	0	0	0	1	0	1	42.9	0.006	0.001	0.022	0.091	0.88	5
1	1	1	1	1	1	1	1	1	1	54.44	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	57.43	0	0.986	0	0.006	0.008	2
1	0	1	1	0	0	1	1	1	1	48.19	0.327	0.082	0.001	0.265	0.325	1
1	0	0	0	0	1	1	1	1	0	48.1	0.714	0.002	0	0.282	0.002	1
0	0	0	0	0	0	0	0	0	1	39.08	0.004	0	0.996	0	0.001	3
1	1	1	0	0	1	0	1	1	0	56.65	0.011	0.025	0	0.923	0.041	4
1	1	1	1	1	1	1	1	1	0	61.99	0	0.986	0	0.006	0.008	2
0	0	0	1	0	0	0	0	0	0	68.99	0.005	0	0.992	0	0.004	3
1	1	1	0	0	1	1	0	1	1	77.85	0.008	0.013	0	0.938	0.041	4
1	0	0	1	1	0	0	1	1	1	59.91	0.447	0.035	0.034	0.002	0.482	5
0	0	0	0	0	1	0	1	1	0	47.52	0.99	0	0.007	0.003	0.001	1
0	1	1	0	0	0	1	0	1	1	60.52	0.191	0.002	0.03	0.211	0.566	5
0	0	1	0	1	0	0	0	1	1	57.28	0.252	0	0.505	0	0.243	3
0	0	0	1	1	0	0	0	0	0	.	0.007	0	0.974	0	0.019	3
1	1	1	0	1	0	0	0	0	1	60.23	0	0	0.031	0.001	0.968	5
0	1	1	1	1	0	0	0	0	1	57.86	0.001	0	0.068	0	0.931	5
1	1	1	1	1	0	0	1	1	1	.	0.001	0.319	0	0.004	0.676	5
1	1	1	1	1	1	1	1	1	0	.	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	0	72.24	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	1	1	1	1	72.33	0	0.986	0	0.006	0.008	2
.	0	0	0	1	0	0	0	0	1	57.27	0.006	0	0.985	0	0.009	3
1	1	1	1	1	1	0	1	0	0	70.39	0.002	0.267	0	0.003	0.728	5
1	1	0	1	1	1	1	1	1	0	43.26	0.011	0.954	0	0.015	0.02	2
1	1	1	1	1	1	1	1	1	0	55.39	0	0.986	0	0.006	0.008	2
0	0	0	1	0	0	1	1	0	0	.	0.777	0	0.188	0	0.034	1
1	1	1	1	1	1	0	1	1	1	57.25	0.001	0.918	0	0.006	0.075	2
1	1	1	1	1	1	0	1	1	0	.	0.001	0.918	0	0.006	0.075	2
1	0	1	1	1	1	1	1	1	0	56.28	0.035	0.936	0	0.01	0.019	2
1	1	1	1	0	1	0	1	1	1	55.77	0.012	0.39	0	0.356	0.243	2
0	0	1	0	1	1	0	1	1	0	63.23	0.95	0.015	0.002	0.005	0.028	1
0	0	1	0	1	0	0	1	1	0	.	0.797	0.003	0.046	0.002	0.151	1
0	0	1	0	1	0	0	0	0	1	57.12	0.012	0	0.924	0	0.065	3
1	1	1	1	1	1	0	1	1	1	50.61	0.001	0.918	0	0.006	0.075	2
1	1	1	0	1	1	0	0	1	1	65.2	0.011	0.173	0.001	0.088	0.726	5
0	1	1	1	1	1	1	1	1	1	52.7	0.015	0.956	0	0.004	0.025	2
1	1	1	1	1	1	1	1	1	0	66.77	0	0.986	0	0.006	0.008	2
1	1	1	1	1	1	0	1	1	1	.	0.001	0.918	0	0.006	0.075	2
1	1	1	0	1	1	1	1	1	1	.	0.005	0.788	0	0.191	0.017	2
1	1	1	1	0	1	1	1	0	1	70.57	0.013	0.204	0	0.366	0.417	5
1	1	0	0	1	0	1	0	0	0	67.39	0.015	0.001	0.097	0.005	0.882	5
1	1	1	1	1	1	0	1	1	1	55.66	0.001	0.918	0	0.006	0.075	2
0	1	.	0	1	0	0	0	0	0	57.39	0.004	0	0.655	0	0.342	3
1	1	0	0	0	1	0	0	1	1	40.79	0.147	0.003	0.033	0.572	0.245	4
1	1	1	1	1	1	1	1	1	1	68.1	0	0.986	0	0.006	0.008	2
0	0	1	1	1	1	1	1	1	1	.	0.573	0.398	0	0.003	0.026	1
