1387	2	.	.	.	.	.	.	.	.	.	.
1389	2	.	0	0	0	0	1	1	1	1	0
1391	2	0	0	0	0	1	1	1	1	0	0
1392	2	0	1	1	1	1	1	1	1	0	1
1394	2	0	1	1	1	.	0	1	1	1	1
1395	2	.	1	1	1	0	0	1	1	1	1
1396	2	0	0	1	1	1	1	1	1	1	1
1397	2	0	0	0	0	1	1	1	0	1	1
1399	2	0	1	0	1	0	1	1	0	1	1
1400	2	.	1	0	1	0	1	1	1	1	1
1402	2	0	1	1	1	1	1	1	1	1	1
1403	2	0	0	0	0	0	0	0	0	0	0
1404	2	0	.	.	.	.	.	.	.	.	.
1405	2	.	0	1	1	1	1	1	1	1	1
1406	2	0	0	0	1	1	1	1	0	1	0
1407	2	0	1	1	0	1	1	1	1	0	1
1410	2	0	1	1	1	1	1	1	0	1	0
1412	2	0	1	0	0	0	0	0	0	0	0
1413	2	0	1	1	1	1	1	1	0	1	1
1416	2	0	0	.	0	0	1	1	1	1	1
1419	2	.	1	1	0	0	1	0	1	1	0
1425	2	0	1	1	1	1	1	1	1	1	1
1428	2	.	1	1	1	1	0	1	1	1	0
1429	2	.	1	1	1	1	1	.	1	1	1
1431	2	0	1	0	1	1	1	0	0	0	0
1433	2	0	1	1	1	1	1	1	0	0	1
1435	2	0	1	0	1	1	1	0	1	1	0
1436	2	0	1	1	1	1	1	1	1	1	1
1439	2	0	1	0	1	0	1	1	0	1	1
1440	2	.	0	0	1	0	1	0	1	0	0
1442	2	0	0	0	0	1	0	0	0	1	1
1443	2	0	.	.	.	.	.	.	.	.	.
1445	2	0	0	1	1	0	1	0	1	0	1
1447	2	.	1	0	0	0	0	0	0	.	0
1449	2	0	1	1	0	1	0	1	1	1	1
1452	2	0	1	1	1	0	1	1	1	1	1
1456	2	.	0	0	1	1	0	0	0	0	0
1457	2	0	0	1	1	1	1	1	1	1	1
1460	2	1	0	0	0	0	0	0	0	0	0
1462	2	0	0	0	0	0	0	0	0	0	0
1464	2	0	1	1	1	0	0	1	1	1	0
1465	2	.	1	1	1	1	1	1	1	1	1
1469	2	.	1	1	0	1	0	1	1	0	0
1470	2	0	0	0	1	0	0	1	1	1	1
1472	2	.	1	1	1	1	1	0	0	0	0
1473	2	0	1	1	1	1	1	1	1	1	1
1476	2	0	0	0	0	0	1	1	1	0	0
1479	2	0	1	1	1	1	1	1	1	1	1
1480	2	0	0	0	0	0	0	0	1	0	0
1482	2	0	0	0	0	0	0	0	0	0	0
1483	2	0	0	0	1	1	1	1	1	1	1
1484	2	0	1	1	1	1	1	1	.	1	1
1487	2	0	0	0	0	0	0	1	1	1	1
1488	2	0	1	1	1	0	0	1	1	1	1
1491	2	0	0	1	1	0	1	1	1	1	1
1492	2	0	1	0	1	0	1	0	0	1	1
1493	2	0	1	1	.	1	1	1	1	1	1
1494	2	0	1	1	1	1	1	1	1	1	1
1495	2	0	1	1	1	0	1	1	1	1	1
1497	2	.	0	0	1	1	1	1	1	1	0
1498	2	.	1	1	1	1	1	1	1	.	.
1504	2	0	1	1	1	0	0	0	0	0	0
1506	2	0	1	0	0	1	0	1	1	1	1
1509	2	.	0	1	1	0	1	1	1	1	1
1510	2	0	0	0	0	1	1	0	0	0	0
1511	2	0	0	0	1	0	0	1	1	0	1
1512	2	0	.	.	.	.	.	.	.	.	.
1518	2	0	.	.	.	.	.	.	.	.	.
1519	2	0	0	1	1	1	1	0	0	1	0
1520	2	.	1	1	1	1	0	1	1	1	0
1521	2	.	1	1	1	1	1	1	0	1	1
1522	2	0	.	.	.	.	.	.	.	.	.
1526	2	0	0	0	0	0	0	0	0	0	0
1527	2	0	.	.	.	.	.	.	.	.	.
1529	2	0	1	1	1	1	1	1	1	1	1
1532	2	0	1	1	1	1	0	0	0	1	1
1533	2	.	.	.	.	.	.	.	.	.	.
1534	2	0	0	0	1	1	1	0	0	0	1
1535	2	0	1	1	1	1	1	1	0	1	1
1537	2	0	.	.	.	.	.	.	.	.	.
1541	2	.	1	1	1	0	0	1	1	1	1
1542	2	0	1	0	1	1	1	1	1	1	0
1546	2	0	.	.	.	.	.	.	.	.	.
1547	2	0	1	1	1	1	0	1	1	1	1
1549	2	0	0	0	1	0	1	1	0	1	1
