1773	2	.	62.93	1	0	1	1	0	1	0	0	1	0
1774	2	.	.	0	1	0	1	0	1	0	1	0	0
1775	2	.	68.26	0	0	0	0	0	0	1	0	1	1
1776	2	0	41.1	0	1	0	0	0	0	1	0	1	1
1777	2	.	47.48	0	0	1	1	0	1	0	1	1	0
1778	2	.	50.19	0	0	1	1	0	1	0	0	1	0
1779	2	0	56.26	1	0	1	1	0	0	1	1	0	1
1780	2	0	48.46	0	.	.	.	.	.	.	.	.	.
1781	2	0	79.07	1	1	1	1	0	0	1	1	0	1
1782	2	0	.	1	1	1	1	0	0	1	0	0	1
1788	2	0	.	1	.	.	.	.	.	.	.	.	.
1790	2	.	.	0	.	.	.	.	.	.	.	.	.
1791	2	.	34.76	0	1	1	0	1	0	1	0	1	0
1792	2	1	.	1	.	.	.	.	.	.	.	.	.
1793	2	0	60.65	1	1	1	0	0	0	1	0	1	0
1794	2	.	54.11	0	.	.	.	.	.	.	.	.	.
1797	2	.	.	0	1	0	0	1	1	1	0	1	1
1798	2	1	62.23	0	0	0	0	0	0	0	0	0	0
1799	2	0	64.75	1	1	1	1	1	1	1	1	0	1
1800	2	1	75.75	1	0	0	0	0	1	1	1	1	1
1802	2	0	74.12	1	1	1	1	1	1	1	1	1	1
1803	2	0	36.64	1	1	0	1	0	0	1	1	0	1
1804	2	0	71.32	1	1	1	1	1	1	1	1	1	1
1806	2	0	66.53	0	1	1	1	1	1	0	1	1	0
1807	2	0	.	1	1	1	1	1	1	1	1	1	1
1808	2	0	.	0	1	1	1	0	0	0	1	1	0
1809	2	0	66.86	1	1	1	1	0	0	0	1	1	1
